km,log_fiyat,model_1.6 TDi BlueMotion Business,model_1.6 TDi BlueMotion Comfortline,model_1.6 TDi BlueMotion Elegance,model_1.6 TDi BlueMotion Exclusive,model_1.6 TDi BlueMotion Highline,model_1.6 TDi BlueMotion Impression,model_1.6 TDi BlueMotion R Line,model_1.6 TDi BlueMotion Trendline,kasa_Station wagon,renk_Diğer,renk_Füme,renk_Gri,renk_Kahverengi,renk_Lacivert,renk_Mavi,renk_Siyah,kimden_Sahibinden,agirlikli_hasar_skoru,arac_yasi,b7_kasa,yıl_2012.0,yıl_2013.0,yıl_2014.0,yıl_2015.0,yıl_2016.0,yıl_2017.0,yıl_2018.0,yıl_2019.0,yıl_2020.0,otomatik_vites
285000,13.635187003832993,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,137.14876,12.0,True,False,True,False,False,False,False,False,False,False,True
190000,14.20077295875492,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
157500,14.130321297804308,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,74.79311999999999,6.0,False,False,False,False,False,False,False,False,True,False,True
243000,14.093142294562554,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,140.06414999999998,10.0,False,False,False,False,True,False,False,False,False,False,True
84000,14.301018373745976,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,120.88286,6.0,False,False,False,False,False,False,False,False,True,False,True
260000,14.026581528044215,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
192000,13.704578997256993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,186.3833,13.0,True,True,False,False,False,False,False,False,False,False,True
117000,14.269765830241871,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,130.89849999999998,7.0,False,False,False,False,False,False,False,True,False,False,True
179195,14.137594057133388,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,142.10414999999998,9.0,False,False,False,False,False,True,False,False,False,False,True
179195,14.137594057133388,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,142.10414999999998,9.0,False,False,False,False,False,True,False,False,False,False,True
240000,13.664687668229691,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,124.1111,11.0,True,False,False,True,False,False,False,False,False,False,True
120000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,12.0,True,False,True,False,False,False,False,False,False,False,False
188000,14.316285845876763,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.153190000000002,5.0,False,False,False,False,False,False,False,False,False,True,True
226000,13.933293593620657,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,136.64228,9.0,False,False,False,False,False,True,False,False,False,False,True
226000,13.933293593620657,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,136.64228,9.0,False,False,False,False,False,True,False,False,False,False,True
215000,14.187074114396758,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
200000,14.115615150414612,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
260000,13.610943392223,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,118.40965,12.0,True,False,True,False,False,False,False,False,False,False,True
180000,14.108180171927094,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,66.92356,10.0,False,False,False,False,True,False,False,False,False,False,True
218000,14.038654109278484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,131.63152,9.0,False,False,False,False,False,True,False,False,False,False,True
220000,14.0225247273486,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,153.16273999999999,10.0,False,False,False,False,True,False,False,False,False,False,True
104000,14.269765830241871,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,False
129000,14.19394699368452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,123.41886,7.0,False,False,False,False,False,False,False,True,False,False,True
73000,14.346138809026444,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,False
135000,14.316285845876763,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,57.31565,7.0,False,False,False,False,False,False,False,True,False,False,True
250000,13.709038313453757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,136.64228,11.0,True,False,False,True,False,False,False,False,False,False,True
236000,13.910729824545209,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,125.75787999999999,9.0,False,False,False,False,False,True,False,False,False,False,True
106000,14.220308777084735,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
191000,14.006130917572923,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
59230,14.360737608447597,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,79.10654999999998,6.0,False,False,False,False,False,False,False,False,True,False,True
194000,13.95047841837476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,False
203000,14.130321297804308,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,124.12097999999997,9.0,False,False,False,False,False,True,False,False,False,False,True
268000,13.81049801614073,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,56.424499999999995,10.0,False,False,False,False,True,False,False,False,False,False,True
140000,14.066269276311457,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,False
110000,14.425276129585168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
237000,14.403297222866392,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
89000,14.266586177324491,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
89000,14.266586177324491,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
150000,14.058456736574664,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.64228,10.0,False,False,False,False,True,False,False,False,False,False,True
115000,14.386490104550012,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
272000,13.493926933836812,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,77.62634,14.0,True,False,False,False,False,False,False,False,False,False,False
177000,14.316285845876763,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
177000,14.316285845876763,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
268000,13.415032991367148,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,112.85782,14.0,True,False,False,False,False,False,False,False,False,False,False
200000,13.933293593620657,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10.26765,8.0,False,False,False,False,False,False,True,False,False,False,False
170000,14.148404973237604,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
246500,13.62918097977278,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,136.64228,13.0,True,True,False,False,False,False,False,False,False,False,False
171000,13.795307850646754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5.00488,12.0,True,False,True,False,False,False,False,False,False,False,False
208000,14.28551418721001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
110000,14.166167429577444,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,136.64228,9.0,False,False,False,False,False,True,False,False,False,False,False
326000,13.442851401581287,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,170.48068,12.0,True,False,True,False,False,False,False,False,False,False,False
228000,14.28551418721001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,136.72887,9.0,False,False,False,False,False,True,False,False,False,False,True
190000,13.883169206438088,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
179000,13.764217263576723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,150.79381999999998,13.0,True,True,False,False,False,False,False,False,False,False,True
40850,14.569282360340654,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
152000,14.467783659314247,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44.0834,6.0,False,False,False,False,False,False,False,False,True,False,True
191000,13.560618308335483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,150.86616,14.0,True,False,False,False,False,False,False,False,False,False,False
191000,13.560618308335483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,150.86616,14.0,True,False,False,False,False,False,False,False,False,False,False
150000,14.470436525704022,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,29.06355,8.0,False,False,False,False,False,False,True,False,False,False,True
215000,13.963930563082547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.18484000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
173099,13.764217263576723,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,34.2187,13.0,True,True,False,False,False,False,False,False,False,False,False
190000,14.244040939003435,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,138.68228,10.0,False,False,False,False,True,False,False,False,False,False,True
96000,14.070152776337855,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,99.97804,10.0,False,False,False,False,True,False,False,False,False,False,True
119000,14.197365800433305,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
64000,14.363631966473962,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
58000,14.452087387035824,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
218000,13.737549016494562,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,130.8106,12.0,True,False,True,False,False,False,False,False,False,False,True
150000,14.25305555953585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53.59245,5.0,False,False,False,False,False,False,False,False,False,True,True
274000,14.126664986601197,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
255000,13.845069360205818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20.46765,12.0,True,False,True,False,False,False,False,False,False,False,True
213000,14.392123922268269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
176000,14.185348488429288,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.47216,9.0,False,False,False,False,False,True,False,False,False,False,True
149000,14.038574106078313,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,118.6666,7.0,False,False,False,False,False,False,False,True,False,False,True
232000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,158.33055,10.0,False,False,False,False,True,False,False,False,False,False,True
215000,14.04662227892766,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5.83168,11.0,True,False,False,True,False,False,False,False,False,False,True
79000,14.253765488895429,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,155.78132,7.0,False,False,False,False,False,False,False,True,False,False,False
89450,14.250534468313983,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
56000,14.569282360340654,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,136.64228,9.0,False,False,False,False,False,True,False,False,False,False,True
139000,14.128860377164633,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,34.16236,7.0,False,False,False,False,False,False,False,True,False,False,True
317000,13.41577898170387,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,53.43149,13.0,True,True,False,False,False,False,False,False,False,False,False
143000,14.204168547756057,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,139.54998999999998,8.0,False,False,False,False,False,False,True,False,False,False,False
147000,14.204168547756057,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,134.61581,11.0,True,False,False,True,False,False,False,False,False,False,True
112000,14.3372761217686,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,86.30910000000002,8.0,False,False,False,False,False,False,True,False,False,False,True
139800,14.303476887584182,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
79000,13.845069360205818,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,136.64228,13.0,True,True,False,False,False,False,False,False,False,False,False
380000,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,153.46095,10.0,False,False,False,False,True,False,False,False,False,False,True
380000,13.864300722133706,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,153.46095,10.0,False,False,False,False,True,False,False,False,False,False,True
195000,14.22097566607244,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,154.61956,9.0,False,False,False,False,False,True,False,False,False,False,True
245000,13.617059619240436,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,58.1271,11.0,True,False,False,True,False,False,False,False,False,False,False
215000,14.010254634756786,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
82000,14.214219561575431,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,114.98735,7.0,False,False,False,False,False,False,False,True,False,False,True
396000,13.541073712262515,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,128.02387000000002,13.0,True,True,False,False,False,False,False,False,False,False,True
164000,14.108180171927094,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,False
280000,13.753635154246187,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.038,12.0,True,False,True,False,False,False,False,False,False,False,True
170000,13.854731271117556,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,147.15786,13.0,True,True,False,False,False,False,False,False,False,False,True
201460,13.835313185260453,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,136.64228,11.0,True,False,False,True,False,False,False,False,False,False,True
228000,13.748301808270824,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,47.1204,12.0,True,False,True,False,False,False,False,False,False,False,True
268000,13.732128949025222,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,217.5472,11.0,True,False,False,True,False,False,False,False,False,False,True
90000,14.369395671190711,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
302000,13.473020249017498,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,203.63170000000002,12.0,True,False,True,False,False,False,False,False,False,False,True
119800,14.240778293368619,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
223000,13.651814465293484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,139.55812,13.0,True,True,False,False,False,False,False,False,False,False,True
158000,14.331323723241304,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
176000,13.698976741708323,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,48.27252,11.0,True,False,False,True,False,False,False,False,False,False,True
143000,14.253765488895429,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,193.34522,8.0,False,False,False,False,False,False,True,False,False,False,True
267000,13.704578997256993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123.42041,12.0,True,False,True,False,False,False,False,False,False,False,True
265000,14.081713598738931,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
179000,13.968231644981937,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,159.18288,6.0,False,False,False,False,False,False,False,False,True,False,True
124000,14.126664986601197,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,150.97758,6.0,False,False,False,False,False,False,False,False,True,False,True
195000,13.906264921232738,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.50255,10.0,False,False,False,False,True,False,False,False,False,False,True
6700,14.28551418721001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,154.1623,6.0,False,False,False,False,False,False,False,False,True,False,True
237000,13.976778705560397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.17608,11.0,True,False,False,True,False,False,False,False,False,False,True
142000,14.058456736574664,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,167.53322,7.0,False,False,False,False,False,False,False,True,False,False,True
191500,13.981024996441848,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,189.79367000000002,9.0,False,False,False,False,False,True,False,False,False,False,True
161000,14.001990124906893,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,120.16883999999999,8.0,False,False,False,False,False,False,True,False,False,False,True
356000,13.329377546788654,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,215.98743000000002,12.0,True,False,True,False,False,False,False,False,False,False,False
156000,14.55697159880277,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,31.88241,5.0,False,False,False,False,False,False,False,False,False,True,True
196000,13.981024996441848,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,227.76575000000003,10.0,False,False,False,False,True,False,False,False,False,False,True
129000,14.15910026235435,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,136.64228,5.0,False,False,False,False,False,False,False,False,False,True,True
570000,13.681979165339751,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,121.45249999999999,7.0,False,False,False,False,False,False,False,True,False,False,False
170000,14.187074114396758,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,136.64228,6.0,False,False,False,False,False,False,False,False,True,False,True
249000,13.950915194970477,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
83500,14.253765488895429,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.01564,7.0,False,False,False,False,False,False,False,True,False,False,True
287000,13.758940206475879,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,118.72884000000002,10.0,False,False,False,False,True,False,False,False,False,False,True
188000,14.0623706358958,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
154000,14.130321297804308,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,93.76773,7.0,False,False,False,False,False,False,False,True,False,False,True
139000,14.276094965293519,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,15.9492,5.0,False,False,False,False,False,False,False,False,False,True,True
51000,14.141210697603576,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,157.1735,10.0,False,False,False,False,True,False,False,False,False,False,False
158000,14.253765488895429,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,129.79853999999997,8.0,False,False,False,False,False,False,True,False,False,False,True
403000,13.687677186454389,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,130.2626,8.0,False,False,False,False,False,False,True,False,False,False,False
82000,13.976778705560397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,28.67825,11.0,True,False,False,True,False,False,False,False,False,False,False
320000,13.892471599100402,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,181.88563000000002,10.0,False,False,False,False,True,False,False,False,False,False,True
194000,13.985253332551368,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82.39371,10.0,False,False,False,False,True,False,False,False,False,False,True
70000,14.17318500223609,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,False
92000,14.115615150414612,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,136.64228,8.0,False,False,False,False,False,False,True,False,False,False,False
265000,13.85952744338105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
140000,14.276094965293519,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,175.30031,9.0,False,False,False,False,False,True,False,False,False,False,True
126000,13.7525707581904,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,148.88228,12.0,True,False,True,False,False,False,False,False,False,False,False
106000,14.247292974389811,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82.656,5.0,False,False,False,False,False,False,False,False,False,True,True
203000,13.687677186454389,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,140.06414999999998,13.0,True,True,False,False,False,False,False,False,False,False,True
170000,14.115615150414612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,138.01164999999997,7.0,False,False,False,False,False,False,False,True,False,False,True
220000,13.993656743347747,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,140.06414999999998,8.0,False,False,False,False,False,False,True,False,False,False,True
230000,13.641157170819497,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,160.46522000000002,12.0,True,False,True,False,False,False,False,False,False,False,True
195000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,173.84036,11.0,True,False,False,True,False,False,False,False,False,False,True
162000,14.139404012378627,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,131.63152,9.0,False,False,False,False,False,True,False,False,False,False,True
96500,14.204168547756057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,78.8566,5.0,False,False,False,False,False,False,False,False,False,True,True
96500,14.204168547756057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,78.8566,5.0,False,False,False,False,False,False,False,False,False,True,True
132500,14.162640089059476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,60.47905,10.0,False,False,False,False,True,False,False,False,False,False,True
196000,14.253120119399005,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12.5213,9.0,False,False,False,False,False,True,False,False,False,False,True
298000,13.635187003832993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.586330000000004,11.0,True,False,False,True,False,False,False,False,False,False,True
157000,14.340239086899256,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61.0096,9.0,False,False,False,False,False,True,False,False,False,False,True
74000,14.316285845876763,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
219000,13.968231644981937,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,43.187650000000005,9.0,False,False,False,False,False,True,False,False,False,False,True
219000,13.968231644981937,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,43.187650000000005,9.0,False,False,False,False,False,True,False,False,False,False,True
155000,14.065880095532075,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,174.04772,9.0,False,False,False,False,False,True,False,False,False,False,True
325000,13.457406021215947,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,14.0,True,False,False,False,False,False,False,False,False,False,False
125000,14.297936707208567,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,130.84853999999999,6.0,False,False,False,False,False,False,False,False,True,False,True
224000,13.64709190633931,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,137.16519,9.0,False,False,False,False,False,True,False,False,False,False,False
255000,13.955272500339433,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,136.64228,10.0,False,False,False,False,True,False,False,False,False,False,True
150000,14.089347223594002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,139.87052,10.0,False,False,False,False,True,False,False,False,False,False,True
235000,13.681979165339751,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,138.94386,13.0,True,True,False,False,False,False,False,False,False,False,True
173800,13.928839243271277,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,85.94805,8.0,False,False,False,False,False,False,True,False,False,False,True
29800,14.383661248349535,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
182500,13.980177179519508,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,False
135000,14.207552645740298,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
281000,13.527828485512494,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,162.90954000000002,12.0,True,False,True,False,False,False,False,False,False,False,True
82000,13.976778705560397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,142.37793,11.0,True,False,False,True,False,False,False,False,False,False,False
100000,14.369395671190711,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
266000,13.892471599100402,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,124.74313000000001,11.0,True,False,False,True,False,False,False,False,False,False,True
210000,14.070152776337855,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
239000,13.693342923990066,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,17.10935,13.0,True,True,False,False,False,False,False,False,False,False,True
85000,14.331323723241304,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
190000,14.253765488895429,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
220000,14.130321297804308,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
160000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,161.09699000000003,8.0,False,False,False,False,False,False,True,False,False,False,True
268000,13.475833190394113,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,194.66275000000002,12.0,True,False,True,False,False,False,False,False,False,False,True
229000,13.9108207377686,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,188.90138,10.0,False,False,False,False,True,False,False,False,False,False,True
112000,14.197365800433305,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59.1629,10.0,False,False,False,False,True,False,False,False,False,False,True
